i,label,score,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
357,2,,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066,2.3728699684143066
123,4,,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.290020227432251,2.4018397331237793,2.4018397331237793,2.4018397331237793
403,8,,2.180783271789551,2.1801490783691406,2.0429763793945312,2.0429763793945312,2.0429763793945312,2.0429763793945312,2.0429763793945312,2.0455434322357178,2.0504071712493896,2.0504071712493896,2.0504071712493896,2.0579254627227783,2.0579254627227783,2.060009002685547,2.060009002685547,2.060009002685547,2.060009002685547,2.060009002685547,2.060009002685547,2.0797739028930664,2.0797739028930664,2.0797739028930664
467,4,,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004,2.3117356300354004
265,1,,2.3186497688293457,2.3186497688293457,2.3186497688293457,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.337393283843994,2.434774875640869,2.434774875640869,2.434774875640869,2.434774875640869,2.434774875640869
156,5,,2.319028377532959,2.319028377532959,2.319028377532959,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.3520877361297607,2.558173656463623,2.558173656463623,2.558173656463623
308,9,,2.238724708557129,2.238724708557129,2.238724708557129,2.238724708557129,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.211437463760376,2.1502182483673096,2.1247737407684326,2.092721700668335,2.0794034004211426,2.0590856075286865,2.0224215984344482,2.0224215984344482
307,9,,2.273388147354126,2.273388147354126,2.273388147354126,2.273388147354126,2.262115955352783,2.262115955352783,2.262115955352783,2.262115955352783,2.262115955352783,2.254246711730957,2.25823974609375,2.2403907775878906,2.2326419353485107,2.2326419353485107,2.2326419353485107,2.1951348781585693,2.1951348781585693,2.1857478618621826,2.16802978515625,2.1620543003082275,2.137887716293335,2.137887716293335
82,4,,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122,2.301051378250122
178,8,,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747,2.316096544265747
461,5,,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.2922961711883545,2.4292008876800537,2.4292008876800537,2.4292008876800537
167,8,,2.2959864139556885,2.2959864139556885,2.2959864139556885,2.2959864139556885,2.2959864139556885,2.2959864139556885,2.2959864139556885,2.0506751537323,2.0506751537323,2.0506751537323,2.0506751537323,2.0506751537323,2.0506751537323,2.0797502994537354,2.0797502994537354,2.0797502994537354,2.0797502994537354,2.1203951835632324,2.1203951835632324,2.1203951835632324,2.1203951835632324,2.1187548637390137
428,2,,2.340716600418091,2.340716600418091,2.340716600418091,2.340716600418091,2.340716600418091,2.340716600418091,2.384047031402588,2.376279592514038,2.376279592514038,2.3730859756469727,2.3730859756469727,2.366042375564575,2.366042375564575,2.3419272899627686,2.330703020095825,2.330703020095825,2.31317400932312,2.31317400932312,2.29923152923584,2.2570250034332275,2.259387969970703,2.2383956909179688
430,5,,2.2842583656311035,2.2842583656311035,2.2842583656311035,2.2842583656311035,2.2842583656311035,2.2842583656311035,2.2842583656311035,2.2842583656311035,2.2842583656311035,2.3299386501312256,2.3299386501312256,2.3299386501312256,2.3299386501312256,2.3299386501312256,2.3603272438049316,2.3603272438049316,2.3603272438049316,2.3808212280273438,2.3891587257385254,2.3891587257385254,2.3891587257385254,2.3717732429504395
297,3,,2.2215652465820312,2.2215652465820312,2.2215652465820312,2.2215652465820312,2.1709344387054443,2.1202621459960938,2.1202621459960938,2.1202621459960938,2.0746803283691406,2.0746803283691406,2.0746803283691406,2.0746803283691406,2.0746803283691406,1.9357242584228516,1.8715450763702393,1.8715450763702393,1.8715450763702393,1.8715450763702393,1.8715450763702393,1.8715450763702393,1.6694605350494385,1.603557825088501
306,8,,2.2231976985931396,2.2231976985931396,2.2231976985931396,2.2231976985931396,2.0371861457824707,2.0371861457824707,2.0371861457824707,2.0371861457824707,2.0767524242401123,2.072232723236084,2.073263645172119,2.073263645172119,2.085615396499634,2.090909004211426,2.090909004211426,2.0878567695617676,2.111405372619629,2.111405372619629,2.1236627101898193,2.1239707469940186,2.1239707469940186,2.140153408050537
296,7,,2.4280526638031006,2.4280526638031006,2.4280526638031006,2.4280526638031006,2.490891218185425,2.490891218185425,2.4821712970733643,2.4746623039245605,2.4647316932678223,2.462770462036133,2.462770462036133,2.462770462036133,2.462770462036133,2.462770462036133,2.4656519889831543,2.4599814414978027,2.4505350589752197,2.4505350589752197,2.4505350589752197,2.4505350589752197,2.472486734390259,2.465256690979004
293,6,,2.241400718688965,2.241400718688965,2.241400718688965,2.241400718688965,2.214705228805542,2.214705228805542,2.1810290813446045,2.169081211090088,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.152256965637207,2.018256902694702
299,4,,2.3372976779937744,2.3372976779937744,2.3372976779937744,2.3372976779937744,2.3917722702026367,2.3919789791107178,2.385855197906494,2.393669843673706,2.3808629512786865,2.399822473526001,2.399822473526001,2.399822473526001,2.407741069793701,2.407741069793701,2.4208755493164062,2.4360780715942383,2.4360780715942383,2.4360780715942383,2.506467342376709,2.506467342376709,2.490535020828247,2.494685649871826
302,0,,2.27204966545105,2.27204966545105,2.27204966545105,2.27204966545105,2.145603656768799,2.1167402267456055,2.1167402267456055,2.1002819538116455,2.094550371170044,2.0606234073638916,2.045591354370117,2.01975417137146,2.01975417137146,1.989517092704773,1.969888687133789,1.9399906396865845,1.896205186843872,1.896205186843872,1.8569445610046387,1.8569445610046387,1.8569445610046387,1.7986948490142822
305,3,,2.12782621383667,2.1211233139038086,2.1019256114959717,2.1019256114959717,2.0649609565734863,2.0649609565734863,2.0649609565734863,2.0649609565734863,2.0649609565734863,1.9800018072128296,1.9556050300598145,1.9287030696868896,1.8852801322937012,1.8610479831695557,1.8361459970474243,1.7866219282150269,1.7568895816802979,1.736493468284607,1.6777502298355103,1.6777502298355103,1.6777502298355103,1.6161401271820068
440,0,,2.2079215049743652,2.2079215049743652,2.2079215049743652,2.2079215049743652,2.2079215049743652,2.067990303039551,2.067990303039551,2.0452423095703125,2.007894992828369,2.007894992828369,1.9634318351745605,1.9351979494094849,1.9170626401901245,1.885787844657898,1.8710334300994873,1.8406057357788086,1.7843586206436157,1.781562328338623,1.7348980903625488,1.7348980903625488,1.6559659242630005,1.6371471881866455
455,5,,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746,2.3167738914489746
292,0,,2.141458034515381,2.1301770210266113,2.0740442276000977,2.0740442276000977,1.9904546737670898,1.9904546737670898,1.9576778411865234,1.9486548900604248,1.9022160768508911,1.9022160768508911,1.9022160768508911,1.8160789012908936,1.8160789012908936,1.753631591796875,1.753631591796875,1.753631591796875,1.753631591796875,1.753631591796875,1.753631591796875,1.5374441146850586,1.5374441146850586,1.5374441146850586
288,8,,2.1991913318634033,2.0720694065093994,2.0470449924468994,1.9563695192337036,1.92417311668396,1.9184869527816772,1.9255671501159668,1.936486005783081,1.936486005783081,1.936486005783081,1.936486005783081,1.936486005783081,1.936486005783081,1.936486005783081,1.936486005783081,1.936486005783081,1.936486005783081,1.988227128982544,1.988227128982544,1.9590260982513428,1.9590260982513428,1.9590260982513428
159,4,,2.325324296951294,2.325324296951294,2.325324296951294,2.325324296951294,2.325324296951294,2.325324296951294,2.325324296951294,2.325324296951294,2.325324296951294,2.3805410861968994,2.3805410861968994,2.3803510665893555,2.3803510665893555,2.375715494155884,2.375715494155884,2.375715494155884,2.375715494155884,2.375715494155884,2.375715494155884,2.375715494155884,2.375715494155884,2.375715494155884
238,4,,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169,2.371436357498169
406,4,,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953,2.3051929473876953
486,7,,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463,2.3068830966949463
281,1,,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123,2.317573070526123
224,9,,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293,2.3072962760925293
131,1,,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576,2.3271968364715576
272,1,,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505,2.302701234817505
359,1,,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264,2.3190104961395264
169,0,,2.211024284362793,2.211024284362793,2.211024284362793,2.211024284362793,2.211024284362793,2.211024284362793,2.211024284362793,2.211024284362793,2.211024284362793,1.9953333139419556,1.9953333139419556,1.9486504793167114,1.9486504793167114,1.8972612619400024,1.8972612619400024,1.8972612619400024,1.8972612619400024,1.7587945461273193,1.7587945461273193,1.7587945461273193,1.7587945461273193,1.7587945461273193
527,7,,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663,2.319791555404663
150,5,,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572,2.3206369876861572
116,5,,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863,2.3047070503234863
396,6,,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948,2.2993323802948
118,9,,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584,2.3272550106048584
63,3,,2.2733845710754395,2.2733845710754395,2.2733845710754395,2.2733845710754395,2.2733845710754395,2.2037570476531982,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,2.1759138107299805,1.9434682130813599,1.9434682130813599,1.9434682130813599
239,3,,2.2307472229003906,2.2307472229003906,2.2307472229003906,2.2307472229003906,2.2307472229003906,2.2307472229003906,2.2307472229003906,2.2307472229003906,2.2307472229003906,2.1022417545318604,2.054429292678833,2.0323245525360107,2.0323245525360107,1.9960644245147705,1.9960644245147705,1.9960644245147705,1.9960644245147705,1.9960644245147705,1.9960644245147705,1.8234500885009766,1.8234500885009766,1.8234500885009766
283,5,,2.292081117630005,2.292081117630005,2.292081117630005,2.292081117630005,2.292081117630005,2.292081117630005,2.292081117630005,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3057315349578857,2.3887577056884766,2.3887577056884766,2.3887577056884766
94,1,,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3444507122039795,2.3869903087615967,2.3869903087615967,2.3869903087615967
546,1,,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.322425365447998,2.2432615756988525,2.2432615756988525,2.2432615756988525
88,7,,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207,2.323399543762207
177,4,,2.3039920330047607,2.3039920330047607,2.3039920330047607,2.3533270359039307,2.3533270359039307,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541,2.358583927154541
219,4,,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622,2.309718370437622
146,4,,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357,2.3291079998016357
225,1,,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283,2.3328888416290283
247,2,,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523,2.3388586044311523
97,1,,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426,2.2951016426086426
267,4,,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443,2.3292596340179443
170,9,,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834,2.32962703704834
140,7,,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674,2.3888981342315674
351,9,,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537,2.330338954925537
87,4,,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711,2.369100570678711
472,2,,2.467327833175659,2.4138455390930176,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789,2.429361343383789
387,4,,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188,2.3335494995117188
551,5,,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453,2.350879669189453
534,1,,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123,2.314399242401123
319,6,,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393,2.2813351154327393
110,5,,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266,2.3025150299072266
143,9,,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414,2.330636978149414
401,2,,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633,2.3307619094848633
557,5,,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338,2.297560214996338
190,7,,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283,2.3245880603790283
164,2,,2.3998093605041504,2.384622573852539,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785,2.3990960121154785
381,7,,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754,2.3759140968322754
81,9,,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421,2.334472417831421
95,7,,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378,2.348240613937378
209,8,,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334,2.3833768367767334
